daily_price_data_id,date,cbixusd,daybeforecbx,creation_date,updation_date,elementdatayear,elementdatamonth,elementdataday
607,41331.0,51.7745,0,,,2013,2,26
608,41332.0,51.239,0,,,2013,2,27
609,41333.0,50.8666,0,,,2013,2,28
610,41334.0,51.2866,0,,,2013,3,1
611,41335.0,51.7872,0,,,2013,3,2
612,41336.0,52.0791,0,,,2013,3,3
613,41337.0,52.1903,0,,,2013,3,4
614,41338.0,51.6703,0,,,2013,3,5
615,41339.0,52.1805,0,,,2013,3,6
616,41340.0,51.5511,0,,,2013,3,7
617,41341.0,51.5051,0,,,2013,3,8
618,41342.0,51.466,0,,,2013,3,9
619,41343.0,51.466,0,,,2013,3,10
620,41344.0,51.7324,0,,,2013,3,11
621,41345.0,51.6583,0,,,2013,3,12
622,41346.0,52.2064,0,,,2013,3,13
623,41347.0,52.0585,0,,,2013,3,14
624,41348.0,52.3507,0,,,2013,3,15
625,41349.0,52.3507,0,,,2013,3,16
626,41350.0,52.3507,0,,,2013,3,17
627,41351.0,52.98,0,,,2013,3,18
628,41352.0,53.1914,0,,,2013,3,19
629,41353.0,53.208,0,,,2013,3,20
630,41354.0,53.3127,0,,,2013,3,21
631,41355.0,53.1463,0,,,2013,3,22
632,41356.0,54.0289,0,,,2013,3,23
633,41357.0,54.2022,0,,,2013,3,24
634,41358.0,54.3238,0,,,2013,3,25
635,41359.0,53.8157,0,,,2013,3,26
636,41360.0,54.3463,0,,,2013,3,27
637,41361.0,54.2344,0,,,2013,3,28
638,41362.0,55.542,0,,,2013,3,29
639,41363.0,55.7163,0,,,2013,3,30
640,41364.0,55.4216,0,,,2013,3,31
641,41365.0,55.4999,0,,,2013,4,1
642,41366.0,54.9081,0,,,2013,4,2
643,41367.0,55.0989,0,,,2013,4,3
644,41368.0,55.7671,0,,,2013,4,4
645,41369.0,55.7582,0,,,2013,4,5
646,41370.0,55.748,0,,,2013,4,6
647,41371.0,56.1425,0,,,2013,4,7
648,41372.0,55.503,0,,,2013,4,8
649,41373.0,55.8114,0,,,2013,4,9
650,41374.0,54.8381,0,,,2013,4,10
651,41375.0,55.0544,0,,,2013,4,11
652,41376.0,54.6255,0,,,2013,4,12
653,41377.0,55.1535,0,,,2013,4,13
654,41378.0,54.8681,0,,,2013,4,14
655,41379.0,55.2413,0,,,2013,4,15
656,41380.0,55.4917,0,,,2013,4,16
657,41381.0,55.3715,0,,,2013,4,17
658,41382.0,55.2223,0,,,2013,4,18
659,41383.0,55.1941,0,,,2013,4,19
660,41384.0,55.0101,0,,,2013,4,20
661,41385.0,54.9194,0,,,2013,4,21
662,41386.0,54.8473,0,,,2013,4,22
663,41387.0,54.8316,0,,,2013,4,23
664,41388.0,55.1728,0,,,2013,4,24
665,41389.0,55.7409,0,,,2013,4,25
666,41390.0,56.0272,0,,,2013,4,26
667,41391.0,55.9577,0,,,2013,4,27
668,41392.0,55.7195,0,,,2013,4,28
669,41393.0,55.7195,0,,,2013,4,29
670,41394.0,55.7195,0,,,2013,4,30
671,41395.0,55.6631,0,,,2013,5,1
672,41396.0,56.2843,0,,,2013,5,2
673,41397.0,56.811,0,,,2013,5,3
674,41398.0,56.811,0,,,2013,5,4
675,41399.0,56.811,0,,,2013,5,5
676,41400.0,56.6166,0,,,2013,5,6
677,41401.0,56.4986,0,,,2013,5,7
678,41402.0,57.1836,0,,,2013,5,8
679,41403.0,56.9755,0,,,2013,5,9
680,41404.0,57.2518,0,,,2013,5,10
681,41405.0,57.1894,0,,,2013,5,11
682,41406.0,57.3677,0,,,2013,5,12
683,41407.0,57.0357,0,,,2013,5,13
684,41408.0,57.3947,0,,,2013,5,14
685,41409.0,56.7877,0,,,2013,5,15
686,41410.0,56.9482,0,,,2013,5,16
687,41411.0,56.9246,0,,,2013,5,17
688,41412.0,57.2462,0,,,2013,5,18
689,41413.0,57.5369,0,,,2013,5,19
690,41414.0,57.5019,0,,,2013,5,20
691,41415.0,57.2008,0,,,2013,5,21
692,41416.0,57.3598,0,,,2013,5,22
693,41417.0,57.6097,0,,,2013,5,23
694,41418.0,56.6503,0,,,2013,5,24
695,41419.0,56.6929,0,,,2013,5,25
696,41420.0,56.3776,0,,,2013,5,26
697,41421.0,56.6499,0,,,2013,5,27
698,41422.0,56.4759,0,,,2013,5,28
699,41423.0,56.178,0,,,2013,5,29
700,41424.0,56.3735,0,,,2013,5,30
701,41425.0,57.1877,0,,,2013,5,31
702,41426.0,57.2295,0,,,2013,6,1
703,41427.0,56.2486,0,,,2013,6,2
704,41428.0,55.749,0,,,2013,6,3
705,41429.0,55.628,0,,,2013,6,4
706,41430.0,55.7169,0,,,2013,6,5
707,41431.0,55.3175,0,,,2013,6,6
708,41432.0,55.0858,0,,,2013,6,7
709,41433.0,54.8346,0,,,2013,6,8
710,41434.0,55.3391,0,,,2013,6,9
711,41435.0,55.3391,0,,,2013,6,10
712,41436.0,55.3391,0,,,2013,6,11
713,41437.0,55.3899,0,,,2013,6,12
714,41438.0,55.0982,0,,,2013,6,13
715,41439.0,55.1028,0,,,2013,6,14
716,41440.0,54.7771,0,,,2013,6,15
717,41441.0,54.5205,0,,,2013,6,16
718,41442.0,54.2938,0,,,2013,6,17
719,41443.0,54.1556,0,,,2013,6,18
720,41444.0,54.1662,0,,,2013,6,19
721,41445.0,54.2417,0,,,2013,6,20
722,41446.0,54.2934,0,,,2013,6,21
723,41447.0,54.0402,0,,,2013,6,22
724,41448.0,54.3551,0,,,2013,6,23
725,41449.0,54.2609,0,,,2013,6,24
726,41450.0,54.1968,0,,,2013,6,25
727,41451.0,54.3743,0,,,2013,6,26
728,41452.0,54.4096,0,,,2013,6,27
729,41453.0,54.5895,0,,,2013,6,28
730,41454.0,54.4069,0,,,2013,6,29
731,41455.0,53.4992,0,,,2013,6,30
732,41456.0,53.3702,0,,,2013,7,1
733,41457.0,53.5678,0,,,2013,7,2
734,41458.0,53.9024,0,,,2013,7,3
735,41459.0,54.0049,0,,,2013,7,4
736,41460.0,53.9759,0,,,2013,7,5
737,41461.0,54.2628,0,,,2013,7,6
738,41462.0,54.3188,0,,,2013,7,7
739,41463.0,54.5428,0,,,2013,7,8
740,41464.0,54.3698,0,,,2013,7,9
741,41465.0,55.2712,0,,,2013,7,10
742,41466.0,55.2574,0,,,2013,7,11
743,41467.0,55.2574,0,,,2013,7,12
744,41468.0,55.079,0,,,2013,7,13
745,41469.0,55.626,0,,,2013,7,14
746,41470.0,55.3882,0,,,2013,7,15
747,41471.0,55.4842,0,,,2013,7,16
748,41472.0,55.5852,0,,,2013,7,17
749,41473.0,56.011,0,,,2013,7,18
750,41474.0,55.624,0,,,2013,7,19
751,41475.0,56.2817,0,,,2013,7,20
752,41476.0,56.0787,0,,,2013,7,21
753,41477.0,56.0787,0,,,2013,7,22
754,41478.0,56.0787,0,,,2013,7,23
755,41479.0,55.9862,0,,,2013,7,24
756,41480.0,57.3342,0,,,2013,7,25
757,41481.0,56.7161,0,,,2013,7,26
758,41482.0,56.7161,0,,,2013,7,27
759,41483.0,57.0257,0,,,2013,7,28
760,41484.0,57.4271,0,,,2013,7,29
761,41485.0,57.1611,0,,,2013,7,30
762,41486.0,56.7973,0,,,2013,7,31
763,41487.0,56.7973,0,,,2013,8,1
764,41488.0,55.9368,0,,,2013,8,2
765,41489.0,55.9368,0,,,2013,8,3
766,41490.0,56.1652,0,,,2013,8,4
767,41491.0,56.1652,0,,,2013,8,5
768,41492.0,56.4601,0,,,2013,8,6
769,41493.0,56.7909,0,,,2013,8,7
770,41494.0,56.2228,0,,,2013,8,8
771,41495.0,54.4437,0,,,2013,8,9
772,41496.0,54.4246,0,,,2013,8,10
773,41497.0,55.9304,0,,,2013,8,11
774,41498.0,55.7806,0,,,2013,8,12
775,41499.0,55.6919,0,,,2013,8,13
776,41500.0,55.7512,0,,,2013,8,14
777,41501.0,54.9786,0,,,2013,8,15
778,41502.0,55.2491,0,,,2013,8,16
779,41503.0,55.1548,0,,,2013,8,17
780,41504.0,56.5408,0,,,2013,8,18
781,41505.0,56.0243,0,,,2013,8,19
782,41506.0,56.205,0,,,2013,8,20
783,41507.0,56.205,0,,,2013,8,21
784,41508.0,56.205,0,,,2013,8,22
785,41509.0,56.8095,0,,,2013,8,23
786,41510.0,56.4161,0,,,2013,8,24
787,41511.0,56.5105,0,,,2013,8,25
788,41512.0,56.5105,0,,,2013,8,26
789,41513.0,56.4027,0,,,2013,8,27
790,41514.0,56.0992,0,,,2013,8,28
791,41515.0,56.5491,0,,,2013,8,29
792,41516.0,57.4612,0,,,2013,8,30
793,41517.0,57.4871,0,,,2013,8,31
794,41518.0,58.234,0,,,2013,9,1
795,41519.0,58.234,0,,,2013,9,2
796,41520.0,58.1632,0,,,2013,9,3
797,41521.0,58.1632,0,,,2013,9,4
798,41522.0,58.1071,0,,,2013,9,5
799,41523.0,58.0451,0,,,2013,9,6
800,41524.0,59.1705,0,,,2013,9,7
801,41525.0,59.2281,0,,,2013,9,8
802,41526.0,59.4402,0,,,2013,9,9
803,41527.0,57.9986,0,,,2013,9,10
804,41528.0,57.9986,0,,,2013,9,11
805,41529.0,57.9986,0,,,2013,9,12
806,41530.0,58.4466,0,,,2013,9,13
807,41531.0,60.4702,0,,,2013,9,14
808,41532.0,60.4702,0,,,2013,9,15
809,41533.0,59.644,0,,,2013,9,16
810,41534.0,59.4324,0,,,2013,9,17
811,41535.0,59.3918,0,,,2013,9,18
812,41536.0,59.3918,0,,,2013,9,19
813,41537.0,58.4713,0,,,2013,9,20
814,41538.0,58.4713,0,,,2013,9,21
815,41539.0,57.7932,0,,,2013,9,22
816,41540.0,57.7932,0,,,2013,9,23
817,41541.0,58.1331,0,,,2013,9,24
818,41542.0,57.8795,0,,,2013,9,25
819,41543.0,58.0457,0,,,2013,9,26
820,41544.0,58.3974,0,,,2013,9,27
821,41545.0,58.1427,0,,,2013,9,28
822,41546.0,57.4659,0,,,2013,9,29
823,41547.0,57.4359,0,,,2013,9,30
824,41548.0,57.4359,0,,,2013,10,1
825,41549.0,57.4359,0,,,2013,10,2
826,41550.0,57.4359,0,,,2013,10,3
827,41551.0,57.4359,0,,,2013,10,4
828,41552.0,56.4817,0,,,2013,10,5
829,41553.0,55.8938,0,,,2013,10,6
830,41554.0,55.0992,0,,,2013,10,7
831,41555.0,55.0992,0,,,2013,10,8
832,41556.0,54.705,0,,,2013,10,9
833,41557.0,54.7039,0,,,2013,10,10
834,41558.0,55.3352,0,,,2013,10,11
835,41559.0,55.3352,0,,,2013,10,12
836,41560.0,55.5887,0,,,2013,10,13
837,41561.0,53.4359,0,,,2013,10,14
838,41562.0,53.4359,0,,,2013,10,15
839,41563.0,53.761,0,,,2013,10,16
840,41564.0,53.761,0,,,2013,10,17
841,41565.0,55.449,0,,,2013,10,18
842,41566.0,57.801,0,,,2013,10,19
843,41567.0,58.7629,0,,,2013,10,20
844,41568.0,58.4974,0,,,2013,10,21
845,41569.0,59.4731,0,,,2013,10,22
846,41570.0,59.4731,0,,,2013,10,23
847,41571.0,59.4731,0,,,2013,10,24
848,41572.0,59.5016,0,,,2013,10,25
849,41573.0,59.6,0,,,2013,10,26
850,41574.0,59.19,0,,,2013,10,27
851,41575.0,59.19,0,,,2013,10,28
852,41576.0,59.19,0,,,2013,10,29
853,41577.0,59.19,0,,,2013,10,30
854,41578.0,59.19,0,,,2013,10,31
855,41579.0,59.49,0,,,2013,11,1
856,41580.0,59.49,0,,,2013,11,2
857,41581.0,58.96,0,,,2013,11,3
858,41582.0,61.71,0,,,2013,11,4
859,41583.0,61.71,0,,,2013,11,5
860,41584.0,61.71,0,,,2013,11,6
861,41585.0,61.71,0,,,2013,11,7
862,41586.0,61.16,0,,,2013,11,8
863,41587.0,61.16,0,,,2013,11,9
864,41588.0,60.89,0,,,2013,11,10
865,41589.0,60.14,0,,,2013,11,11
866,41590.0,60.14,0,,,2013,11,12
867,41591.0,59.44,0,,,2013,11,13
868,41592.0,59.52,0,,,2013,11,14
869,41593.0,60.52,0,,,2013,11,15
870,41594.0,60.52,0,,,2013,11,16
871,41595.0,59.79,0,,,2013,11,17
872,41596.0,56.64,0,,,2013,11,18
873,41597.0,56.64,0,,,2013,11,19
874,41598.0,57.05,0,,,2013,11,20
875,41599.0,57.05,0,,,2013,11,21
876,41600.0,57.05,0,,,2013,11,22
877,41601.0,57.05,0,,,2013,11,23
878,41602.0,57.67,0,,,2013,11,24
879,41603.0,56.23,0,,,2013,11,25
880,41604.0,55.83,0,,,2013,11,26
881,41605.0,55.83,0,,,2013,11,27
882,41606.0,55.83,0,,,2013,11,28
883,41607.0,55.17,0,,,2013,11,29
884,41608.0,54.52,0,,,2013,11,30
885,41609.0,53.9,0,,,2013,12,1
886,41610.0,53.54,0,,,2013,12,2
887,41611.0,53.13,0,,,2013,12,3
888,41612.0,53.07,0,,,2013,12,4
889,41613.0,53.07,0,,,2013,12,5
890,41614.0,53.07,0,,,2013,12,6
891,41615.0,52.82,0,,,2013,12,7
892,41616.0,52.95,0,,,2013,12,8
893,41617.0,52.95,0,,,2013,12,9
894,41618.0,52.95,0,,,2013,12,10
895,41619.0,53.41,0,,,2013,12,11
896,41620.0,53.41,0,,,2013,12,12
897,41621.0,53.6,0,,,2013,12,13
898,41622.0,54.54,0,,,2013,12,14
899,41623.0,54.16,0,,,2013,12,15
900,41624.0,53.94,0,,,2013,12,16
901,41625.0,53.06,0,,,2013,12,17
902,41626.0,53.03,0,,,2013,12,18
903,41627.0,53.81,0,,,2013,12,19
904,41628.0,53.91,0,,,2013,12,20
905,41629.0,53.91,0,,,2013,12,21
906,41630.0,53.91,0,,,2013,12,22
907,41631.0,54.81,0,,,2013,12,23
908,41632.0,55.18,0,,,2013,12,24
909,41633.0,55.25,0,,,2013,12,25
910,41634.0,55.34,0,,,2013,12,26
911,41635.0,55.48,0,,,2013,12,27
912,41636.0,55.38,0,,,2013,12,28
913,41637.0,55.62,0,,,2013,12,29
914,41638.0,55.91,0,,,2013,12,30
915,41639.0,56,0,,,2013,12,31
916,41640.0,56.48,0,,,2014,1,1
917,41641.0,56.77,0,,,2014,1,2
918,41642.0,57.01,0,,,2014,1,3
919,41643.0,57.01,0,,,2014,1,4
920,41644.0,57.01,0,,,2014,1,5
921,41645.0,57.29,0,,,2014,1,6
922,41646.0,57.22,0,,,2014,1,7
923,41647.0,57.22,0,,,2014,1,8
924,41648.0,57.21,0,,,2014,1,9
925,41649.0,57.14,0,,,2014,1,10
926,41650.0,57.13,0,,,2014,1,11
927,41651.0,57.35,0,,,2014,1,12
928,41652.0,56.87,0,,,2014,1,13
929,41653.0,57.35,0,,,2014,1,14
930,41654.0,58.59,0,,,2014,1,15
931,41655.0,58.73,0,,,2014,1,16
932,41656.0,59.55,0,,,2014,1,17
933,41657.0,59.54,0,,,2014,1,18
934,41658.0,60,0,,,2014,1,19
935,41659.0,59.93,0,,,2014,1,20
936,41660.0,59.93,0,,,2014,1,21
937,41661.0,59.05,0,,,2014,1,22
938,41662.0,58.86,0,,,2014,1,23
939,41663.0,58.58,0,,,2014,1,24
940,41664.0,58.91,0,,,2014,1,25
941,41665.0,58.87,0,,,2014,1,26
942,41666.0,59.43,0,,,2014,1,27
943,41667.0,59.43,0,,,2014,1,28
944,41668.0,59.43,0,,,2014,1,29
945,41669.0,59.43,0,,,2014,1,30
946,41670.0,59.53,0,,,2014,1,31
947,41671.0,59.53,0,,,2014,2,1
948,41672.0,59.54,0,,,2014,2,2
949,41673.0,59.54,0,,,2014,2,3
950,41674.0,59.54,0,,,2014,2,4
951,41675.0,60.46,0,,,2014,2,5
952,41676.0,61.18,0,,,2014,2,6
953,41677.0,61.5,0,,,2014,2,7
954,41678.0,61.81,0,,,2014,2,8
955,41679.0,62.21,0,,,2014,2,9
956,41680.0,62.62,0,,,2014,2,10
957,41681.0,62.62,0,,,2014,2,11
958,41682.0,62.62,0,,,2014,2,12
959,41683.0,62.58,0,,,2014,2,13
960,41684.0,61.85,0,,,2014,2,14
961,41685.0,61.88,0,,,2014,2,15
962,41686.0,60.69,0,,,2014,2,16
963,41687.0,60.69,0,,,2014,2,17
964,41688.0,60.69,0,,,2014,2,18
965,41689.0,61.01,0,,,2014,2,19
966,41690.0,61.01,0,,,2014,2,20
967,41691.0,63,0,,,2014,2,21
968,41692.0,63,0,,,2014,2,22
969,41693.0,65.73,0,,,2014,2,23
970,41694.0,65.73,0,,,2014,2,24
971,41695.0,65.73,0,,,2014,2,25
972,41696.0,67.4,0,,,2014,2,26
973,41697.0,68.5,0,,,2014,2,27
974,41698.0,68.45,0,,,2014,2,28
975,41699.0,68.45,0,,,2014,3,1
976,41700.0,68.45,0,,,2014,3,2
977,41701.0,68.45,0,,,2014,3,3
978,41702.0,68.45,0,,,2014,3,4
979,41703.0,68.45,0,,,2014,3,5
980,41704.0,68.45,0,,,2014,3,6
981,41705.0,68.42,0,,,2014,3,7
982,41706.0,68.42,0,,,2014,3,8
983,41707.0,67.12,0,,,2014,3,9
984,41708.0,67.12,0,,,2014,3,10
985,41709.0,67.12,0,,,2014,3,11
986,41710.0,67.12,0,,,2014,3,12
987,41711.0,67.14,0,,,2014,3,13
988,41712.0,67.03,0,,,2014,3,14
989,41713.0,67.15,0,,,2014,3,15
990,41714.0,67.18,0,,,2014,3,16
991,41715.0,67.18,0,,,2014,3,17
992,41716.0,67.18,0,,,2014,3,18
993,41717.0,67.18,0,,,2014,3,19
994,41718.0,67.18,0,,,2014,3,20
995,41719.0,65.42,0,,,2014,3,21
996,41720.0,65.42,0,,,2014,3,22
997,41721.0,64.49,0,,,2014,3,23
998,41722.0,64.49,0,,,2014,3,24
999,41723.0,64.28,0,,,2014,3,25
1000,41724.0,64.28,0,,,2014,3,26
1001,41725.0,64.28,0,,,2014,3,27
1002,41726.0,63.2,0,,,2014,3,28
1003,41727.0,61.67,0,,,2014,3,29
1004,41728.0,61.68,0,,,2014,3,30
1005,41729.0,61.92,0,,,2014,3,31
1006,41730.0,61.92,0,,,2014,4,1
1007,41731.0,61.92,0,,,2014,4,2
1008,41732.0,61.92,0,,,2014,4,3
1009,41733.0,62.22,0,,,2014,4,4
1010,41734.0,62.22,0,,,2014,4,5
1011,41735.0,61.84,0,,,2014,4,6
1012,41736.0,61.84,0,,,2014,4,7
1013,41737.0,62.2,0,,,2014,4,8
1014,41738.0,62.32,0,,,2014,4,9
1015,41739.0,62.32,0,,,2014,4,10
1016,41740.0,61.98,0,,,2014,4,11
1017,41741.0,60.53,0,,,2014,4,12
1018,41742.0,60.48,0,,,2014,4,13
1019,41743.0,60.48,0,,,2014,4,14
1020,41744.0,61.31,0,,,2014,4,15
1021,41745.0,62.57,0,,,2014,4,16
1022,41746.0,62.57,0,,,2014,4,17
1023,41747.0,62.67,0,,,2014,4,18
1024,41748.0,63.2,0,,,2014,4,19
1025,41749.0,63.87,0,,,2014,4,20
1026,41750.0,63.87,0,,,2014,4,21
1027,41751.0,64.7,0,,,2014,4,22
1028,41752.0,64.88,0,,,2014,4,23
1029,41753.0,65.16,0,,,2014,4,24
1030,41754.0,64.79,0,,,2014,4,25
1031,41755.0,64.79,0,,,2014,4,26
1032,41756.0,64.98,0,,,2014,4,27
1033,41757.0,65.47,0,,,2014,4,28
1034,41758.0,65.47,0,,,2014,4,29
1035,41759.0,65.47,0,,,2014,4,30
1036,41760.0,65.47,0,,,2014,5,1
1037,41761.0,65.22,0,,,2014,5,2
1038,41762.0,65.22,0,,,2014,5,3
1039,41763.0,65.92,0,,,2014,5,4
1040,41764.0,65.92,0,,,2014,5,5
1041,41765.0,66.82,0,,,2014,5,6
1042,41766.0,66.82,0,,,2014,5,7
1043,41767.0,67.08,0,,,2014,5,8
1044,41768.0,67.77,0,,,2014,5,9
1045,41769.0,67.36,0,,,2014,5,10
1046,41770.0,68.76,0,,,2014,5,11
1047,41771.0,68.62,0,,,2014,5,12
1048,41772.0,68.62,0,,,2014,5,13
1049,41773.0,68.62,0,,,2014,5,14
1050,41774.0,68.98,0,,,2014,5,15
1051,41775.0,68.22,0,,,2014,5,16
1052,41776.0,68.22,0,,,2014,5,17
1053,41777.0,69.1,0,,,2014,5,18
1054,41778.0,68.71,0,,,2014,5,19
1055,41779.0,69.04,0,,,2014,5,20
1056,41780.0,69.04,0,,,2014,5,21
1057,41781.0,69.04,0,,,2014,5,22
1058,41782.0,70.19,0,,,2014,5,23
1059,41783.0,69.54,0,,,2014,5,24
1060,41784.0,70.45,0,,,2014,5,25
1061,41785.0,70.45,0,,,2014,5,26
1062,41786.0,70.45,0,,,2014,5,27
1063,41787.0,69.65,0,,,2014,5,28
1064,41788.0,69.65,0,,,2014,5,29
1065,41789.0,70.77,0,,,2014,5,30
1066,41790.0,70.77,0,,,2014,5,31
1067,41791.0,71.44,0,,,2014,6,1
1068,41792.0,71.44,0,,,2014,6,2
1069,41793.0,71.01,0,,,2014,6,3
1070,41794.0,71.01,0,,,2014,6,4
1071,41795.0,71.01,0,,,2014,6,5
1072,41796.0,71.16,0,,,2014,6,6
1073,41797.0,71.14,0,,,2014,6,7
1074,41798.0,71.68,0,,,2014,6,8
1075,41799.0,72.46,0,,,2014,6,9
1076,41800.0,72.06,0,,,2014,6,10
1077,41801.0,72.13,0,,,2014,6,11
1078,41802.0,72.07,0,,,2014,6,12
1079,41803.0,72.24,0,,,2014,6,13
1080,41804.0,72.24,0,,,2014,6,14
1081,41805.0,72.24,0,,,2014,6,15
1082,41806.0,72.24,0,,,2014,6,16
1083,41807.0,72.24,0,,,2014,6,17
1084,41808.0,72.17,0,,,2014,6,18
1085,41809.0,72.17,0,,,2014,6,19
1086,41810.0,72.1,0,,,2014,6,20
1087,41811.0,72.1,0,,,2014,6,21
1088,41812.0,71.45,0,,,2014,6,22
1089,41813.0,72.98,0,,,2014,6,23
1090,41814.0,73.24,0,,,2014,6,24
1091,41815.0,73.24,0,,,2014,6,25
1092,41816.0,72.78,0,,,2014,6,26
1093,41817.0,74.3,0,,,2014,6,27
1094,41818.0,75.09,0,,,2014,6,28
1095,41819.0,74.11,0,,,2014,6,29
1096,41820.0,74.11,0,,,2014,6,30
1097,41821.0,74.41,0,,,2014,7,1
1098,41822.0,74.41,0,,,2014,7,2
1099,41823.0,74.41,0,,,2014,7,3
1100,41824.0,74.25,0,,,2014,7,4
1101,41825.0,74.25,0,,,2014,7,5
1102,41826.0,74.21,0,,,2014,7,6
1103,41827.0,74.06,0,,,2014,7,7
1104,41828.0,74.06,0,,,2014,7,8
1105,41829.0,74.06,0,,,2014,7,9
1106,41830.0,74.06,0,,,2014,7,10
1107,41831.0,74.64,0,,,2014,7,11
1108,41832.0,74.97,0,,,2014,7,12
1109,41833.0,74.08,0,,,2014,7,13
1110,41834.0,74.08,0,,,2014,7,14
1111,41835.0,74.08,0,,,2014,7,15
1112,41836.0,74.08,0,,,2014,7,16
1113,41837.0,74.08,0,,,2014,7,17
1114,41838.0,74.31,0,,,2014,7,18
1115,41839.0,74.31,0,,,2014,7,19
1116,41840.0,75.07,0,,,2014,7,20
1117,41841.0,75.07,0,,,2014,7,21
1118,41842.0,75.07,0,,,2014,7,22
1119,41843.0,74.73,0,,,2014,7,23
1120,41844.0,74.67,0,,,2014,7,24
1121,41845.0,74.6,0,,,2014,7,25
1122,41846.0,75.36,0,,,2014,7,26
1123,41847.0,73.54,0,,,2014,7,27
1124,41848.0,73.54,0,,,2014,7,28
1125,41849.0,73.54,0,,,2014,7,29
1126,41850.0,73.54,0,,,2014,7,30
1127,41851.0,73.54,0,,,2014,7,31
1128,41852.0,73.8,0,,,2014,8,1
1129,41853.0,74.36,0,,,2014,8,2
1130,41854.0,74.51,0,,,2014,8,3
1131,41855.0,74.51,0,,,2014,8,4
1132,41856.0,75.58,0,,,2014,8,5
1133,41857.0,76.1,0,,,2014,8,6
1134,41858.0,76.1,0,,,2014,8,7
1135,41859.0,75.32,0,,,2014,8,8
1136,41860.0,75.32,0,,,2014,8,9
1137,41861.0,74.78,0,,,2014,8,10
1138,41862.0,74.78,0,,,2014,8,11
1139,41863.0,76.28,0,,,2014,8,12
1140,41864.0,76.28,0,,,2014,8,13
1141,41865.0,76.28,0,,,2014,8,14
1142,41866.0,76.71,0,,,2014,8,15
1143,41867.0,76.57,0,,,2014,8,16
1144,41868.0,77.11,0,,,2014,8,17
1145,41869.0,77.11,0,,,2014,8,18
1146,41870.0,76.31,0,,,2014,8,19
1147,41871.0,76.31,0,,,2014,8,20
1148,41872.0,74.95,0,,,2014,8,21
1149,41873.0,74.18,0,,,2014,8,22
1150,41874.0,74.18,0,,,2014,8,23
1151,41875.0,74.27,0,,,2014,8,24
1152,41876.0,74.27,0,,,2014,8,25
1153,41877.0,74.27,0,,,2014,8,26
1154,41878.0,74.27,0,,,2014,8,27
1155,41879.0,74.27,0,,,2014,8,28
1156,41880.0,74.56,0,,,2014,8,29
1157,41881.0,74.56,0,,,2014,8,30
1158,41882.0,74.92,0,,,2014,8,31
1159,41883.0,75.23,0,,,2014,9,1
1160,41884.0,75.34,0,,,2014,9,2
1161,41885.0,75.34,0,,,2014,9,3
1162,41886.0,73.7,0,,,2014,9,4
1163,41887.0,75.08,0,,,2014,9,5
1164,41888.0,73.49,0,,,2014,9,6
1165,41889.0,74.2,0,,,2014,9,7
1166,41890.0,73.7,0,,,2014,9,8
1167,41891.0,74.13,0,,,2014,9,9
1168,41892.0,74.13,0,,,2014,9,10
1169,41893.0,74.13,0,,,2014,9,11
1170,41894.0,73.93,0,,,2014,9,12
1171,41895.0,73.93,0,,,2014,9,13
1172,41896.0,73.3,0,,,2014,9,14
1173,41897.0,73.14,0,,,2014,9,15
1174,41898.0,73.14,0,,,2014,9,16
1175,41899.0,73.14,0,,,2014,9,17
1176,41900.0,73.14,0,,,2014,9,18
1177,41901.0,72.97,0,,,2014,9,19
1178,41902.0,74.03,0,,,2014,9,20
1179,41903.0,74.9,0,,,2014,9,21
1180,41904.0,73.9,0,,,2014,9,22
1181,41905.0,74.62,0,,,2014,9,23
1182,41906.0,74.62,0,,,2014,9,24
1183,41907.0,75.36,0,,,2014,9,25
1184,41908.0,75.72,0,,,2014,9,26
1185,41909.0,74.49,0,,,2014,9,27
1186,41910.0,74.24,0,,,2014,9,28
1187,41911.0,74.24,0,,,2014,9,29
1188,41912.0,73.63,0,,,2014,9,30
1189,41913.0,72.56,0,,,2014,10,1
1190,41914.0,72.56,0,,,2014,10,2
1191,41915.0,72.22,0,,,2014,10,3
1192,41916.0,71.47,0,,,2014,10,4
1193,41917.0,70.06,0,,,2014,10,5
1194,41918.0,71.15,0,,,2014,10,6
1195,41919.0,70.74,0,,,2014,10,7
1196,41920.0,71.23,0,,,2014,10,8
1197,41921.0,71.23,0,,,2014,10,9
1198,41922.0,70.7,0,,,2014,10,10
1199,41923.0,70.01,0,,,2014,10,11
1200,41924.0,69.84,0,,,2014,10,12
1201,41925.0,69.84,0,,,2014,10,13
1202,41926.0,69.84,0,,,2014,10,14
1203,41927.0,69.84,0,,,2014,10,15
1204,41928.0,70.63,0,,,2014,10,16
1205,41929.0,70.63,0,,,2014,10,17
1206,41930.0,70.63,0,,,2014,10,18
1207,41931.0,70.66,0,,,2014,10,19
1208,41932.0,71.07,0,,,2014,10,20
1209,41933.0,71.07,0,,,2014,10,21
1210,41934.0,71.07,0,,,2014,10,22
1211,41935.0,70.19,0,,,2014,10,23
1212,41936.0,70.19,0,,,2014,10,24
1213,41937.0,69.07,0,,,2014,10,25
1214,41938.0,67.82,0,,,2014,10,26
1215,41939.0,69.32,0,,,2014,10,27
1216,41940.0,68.67,0,,,2014,10,28
1217,41941.0,68.16,0,,,2014,10,29
1218,41942.0,68.16,0,,,2014,10,30
1219,41943.0,68.16,0,,,2014,10,31
1220,41944.0,67.95,0,,,2014,11,1
